id,source_unique_tokens,source_word_count,source_line_count,mean_neighbor_cosine_similarity,add_count_observed,add_count_marginal_crps,add_count_neighborhood_crps,add_count_marginal_minus_neighborhood_crps,add_count_marginal_lower_80,add_count_marginal_upper_80,add_count_marginal_covered_80,add_count_marginal_width_80,add_count_marginal_interval_score_80,add_count_neighborhood_lower_80,add_count_neighborhood_upper_80,add_count_neighborhood_covered_80,add_count_neighborhood_width_80,add_count_neighborhood_interval_score_80,add_count_marginal_minus_neighborhood_interval_score_80,delete_count_observed,delete_count_marginal_crps,delete_count_neighborhood_crps,delete_count_marginal_minus_neighborhood_crps,delete_count_marginal_lower_80,delete_count_marginal_upper_80,delete_count_marginal_covered_80,delete_count_marginal_width_80,delete_count_marginal_interval_score_80,delete_count_neighborhood_lower_80,delete_count_neighborhood_upper_80,delete_count_neighborhood_covered_80,delete_count_neighborhood_width_80,delete_count_neighborhood_interval_score_80,delete_count_marginal_minus_neighborhood_interval_score_80,word_count_observed,word_count_marginal_crps,word_count_neighborhood_crps,word_count_marginal_minus_neighborhood_crps,word_count_marginal_lower_80,word_count_marginal_upper_80,word_count_marginal_covered_80,word_count_marginal_width_80,word_count_marginal_interval_score_80,word_count_neighborhood_lower_80,word_count_neighborhood_upper_80,word_count_neighborhood_covered_80,word_count_neighborhood_width_80,word_count_neighborhood_interval_score_80,word_count_marginal_minus_neighborhood_interval_score_80,line_count_observed,line_count_marginal_crps,line_count_neighborhood_crps,line_count_marginal_minus_neighborhood_crps,line_count_marginal_lower_80,line_count_marginal_upper_80,line_count_marginal_covered_80,line_count_marginal_width_80,line_count_marginal_interval_score_80,line_count_neighborhood_lower_80,line_count_neighborhood_upper_80,line_count_neighborhood_covered_80,line_count_neighborhood_width_80,line_count_neighborhood_interval_score_80,line_count_marginal_minus_neighborhood_interval_score_80,source_similarity_observed,source_similarity_marginal_crps,source_similarity_neighborhood_crps,source_similarity_marginal_minus_neighborhood_crps,source_similarity_marginal_lower_80,source_similarity_marginal_upper_80,source_similarity_marginal_covered_80,source_similarity_marginal_width_80,source_similarity_marginal_interval_score_80,source_similarity_neighborhood_lower_80,source_similarity_neighborhood_upper_80,source_similarity_neighborhood_covered_80,source_similarity_neighborhood_width_80,source_similarity_neighborhood_interval_score_80,source_similarity_marginal_minus_neighborhood_interval_score_80
train_0036,54,78,1,0.162456,70.000000,22.516688,20.629680,1.887008,13.000000,81.000000,1,68.000000,68.000000,16.000000,92.000000,1,76.000000,76.000000,-8.000000,36.000000,2.951800,3.222675,-0.270874,32.108108,49.846154,1,17.738046,17.738046,33.480000,51.157895,1,17.677895,17.677895,0.060151,159.000000,54.359263,57.836885,-3.477622,0.000000,154.000000,0,154.000000,204.000000,0.000000,168.000000,1,168.000000,168.000000,36.000000,1.000000,0.541462,0.666584,-0.125121,1.000000,20.000000,1,19.000000,19.000000,1.000000,20.000000,1,19.000000,19.000000,0.000000,0.202532,0.035010,0.030543,0.004467,0.041667,0.391489,1,0.349823,0.349823,0.041667,0.358209,1,0.316542,0.316542,0.033280
train_0037,38,84,20,0.183960,19.000000,8.949732,7.059083,1.890649,13.000000,81.000000,1,68.000000,68.000000,11.000000,71.000000,1,60.000000,60.000000,8.000000,36.000000,4.765865,5.215335,-0.449471,22.594595,35.038961,0,12.444366,22.054756,21.714286,34.742857,0,13.028571,25.600000,-3.545244,21.000000,37.202784,38.660436,-1.457653,0.000000,165.000000,1,165.000000,165.000000,0.000000,160.000000,1,160.000000,160.000000,5.000000,20.000000,1.030674,1.041735,-0.011060,1.000000,39.000000,1,38.000000,38.000000,2.000000,39.000000,1,37.000000,37.000000,1.000000,0.019048,0.107008,0.131789,-0.024782,0.044444,0.391489,0,0.347045,0.601013,0.052288,0.494624,0,0.442336,0.774736,-0.173723
train_0038,84,93,20,0.116884,76.000000,27.016486,25.830148,1.186337,13.000000,81.000000,1,68.000000,68.000000,15.000000,81.000000,1,66.000000,66.000000,2.000000,63.000000,2.722249,2.534888,0.187361,49.945946,77.538462,1,27.592516,27.592516,49.945946,77.454545,1,27.508600,27.508600,0.083916,108.000000,16.214720,21.861983,-5.647263,0.000000,174.000000,1,174.000000,174.000000,0.000000,169.000000,1,169.000000,169.000000,5.000000,20.000000,1.030674,0.964439,0.066235,1.000000,39.000000,1,38.000000,38.000000,1.000000,39.000000,1,38.000000,38.000000,0.000000,0.119403,0.042091,0.043388,-0.001297,0.041667,0.391489,1,0.349823,0.349823,0.044444,0.377358,1,0.332914,0.332914,0.016909
train_0039,58,126,21,0.197142,55.000000,13.165758,14.504795,-1.339037,13.000000,81.000000,1,68.000000,68.000000,13.000000,71.000000,1,58.000000,58.000000,10.000000,38.000000,3.509100,2.756610,0.752489,34.486486,53.538462,1,19.051975,19.051975,33.578947,53.905882,1,20.326935,20.326935,-1.274960,151.000000,19.702581,19.257326,0.445255,33.000000,207.000000,1,174.000000,174.000000,33.000000,198.000000,1,165.000000,165.000000,9.000000,19.000000,2.084681,2.288765,-0.204084,2.000000,40.000000,1,38.000000,38.000000,2.000000,40.000000,1,38.000000,38.000000,0.000000,0.353791,0.107803,0.083170,0.024633,0.041667,0.391489,1,0.349823,0.349823,0.037736,0.440678,1,0.402942,0.402942,-0.053119
train_0040,35,80,20,0.183096,80.000000,30.124454,33.561522,-3.437068,13.000000,81.000000,1,68.000000,68.000000,14.000000,78.000000,0,64.000000,84.000000,-16.000000,20.000000,4.253368,3.931187,0.322181,20.871560,32.307692,0,11.436133,20.151729,20.263158,32.000000,0,11.736842,14.368421,5.783308,156.000000,50.341426,55.427705,-5.086279,0.000000,161.000000,1,161.000000,161.000000,16.000000,152.000000,0,136.000000,176.000000,-15.000000,20.000000,1.030674,1.454659,-0.423984,1.000000,39.000000,1,38.000000,38.000000,1.000000,39.000000,1,38.000000,38.000000,0.000000,0.245763,0.046172,0.042367,0.003806,0.041667,0.391489,1,0.349823,0.349823,0.061538,0.494624,1,0.433085,0.433085,-0.083262
train_0041,45,90,1,0.196850,15.000000,11.692852,9.361530,2.331321,13.000000,81.000000,1,68.000000,68.000000,12.000000,71.000000,1,59.000000,59.000000,9.000000,28.000000,3.647124,2.646541,1.000583,26.756757,41.538462,1,14.781705,14.781705,25.714286,40.714286,1,15.000000,15.000000,-0.218295,89.000000,14.112653,11.313332,2.799320,0.000000,171.000000,1,171.000000,171.000000,27.000000,162.000000,1,135.000000,135.000000,36.000000,20.000000,13.432773,13.484996,-0.052223,1.000000,20.000000,1,19.000000,19.000000,1.000000,20.000000,1,19.000000,19.000000,0.000000,0.469274,0.205413,0.165129,0.040283,0.041667,0.377358,0,0.335692,1.254844,0.062500,0.494624,1,0.432124,0.432124,0.822721
train_0042,58,87,1,0.174867,9.000000,16.706139,20.512050,-3.805911,14.000000,81.000000,0,67.000000,117.000000,18.000000,92.000000,0,74.000000,164.000000,-47.000000,48.000000,2.699496,2.237310,0.462186,34.486486,53.538462,1,19.051975,19.051975,35.214286,53.905882,1,18.691597,18.691597,0.360378,21.000000,39.300527,27.254845,12.045682,0.000000,168.000000,1,168.000000,168.000000,0.000000,159.000000,1,159.000000,159.000000,9.000000,1.000000,0.541462,0.620909,-0.079447,1.000000,20.000000,1,19.000000,19.000000,1.000000,20.000000,1,19.000000,19.000000,0.000000,0.148148,0.034536,0.034620,-0.000083,0.041667,0.391489,1,0.349823,0.349823,0.052288,0.353791,1,0.301503,0.301503,0.048320
train_0043,58,101,20,0.133641,25.000000,6.463358,7.270773,-0.807416,13.000000,81.000000,1,68.000000,68.000000,14.000000,83.000000,1,69.000000,69.000000,-1.000000,43.000000,1.922387,1.821017,0.101370,34.486486,53.538462,1,19.051975,19.051975,33.578947,55.147541,1,21.568594,21.568594,-2.516619,66.000000,21.417819,19.992631,1.425188,8.000000,182.000000,1,174.000000,174.000000,23.000000,177.000000,1,154.000000,154.000000,20.000000,20.000000,1.030674,1.031759,-0.001084,1.000000,39.000000,1,38.000000,38.000000,1.000000,39.000000,1,38.000000,38.000000,0.000000,0.323353,0.086317,0.096198,-0.009881,0.041667,0.391489,1,0.349823,0.349823,0.041667,0.358209,1,0.316542,0.316542,0.033280
train_0044,44,99,20,0.184449,16.000000,10.949642,8.543335,2.406307,13.000000,81.000000,1,68.000000,68.000000,13.000000,80.000000,1,67.000000,67.000000,1.000000,25.000000,5.476429,4.482008,0.994421,26.238532,40.615385,0,14.376853,26.762174,25.142857,40.228571,0,15.085714,16.514286,10.247888,66.000000,20.551281,21.231038,-0.679757,6.000000,180.000000,1,174.000000,174.000000,35.000000,175.000000,1,140.000000,140.000000,34.000000,20.000000,1.030674,0.998391,0.032283,1.000000,39.000000,1,38.000000,38.000000,2.000000,39.000000,1,37.000000,37.000000,1.000000,0.363636,0.115194,0.099186,0.016008,0.041667,0.391489,1,0.349823,0.349823,0.052632,0.469274,1,0.416642,0.416642,-0.066819
train_0045,52,89,20,0.156898,72.000000,23.989595,21.501768,2.487827,13.000000,81.000000,1,68.000000,68.000000,15.000000,80.000000,1,65.000000,65.000000,3.000000,36.000000,2.291805,2.156728,0.135077,30.918919,48.000000,1,17.081081,17.081081,31.777778,47.542857,1,15.765079,15.765079,1.316002,144.000000,35.627179,38.532072,-2.904893,0.000000,170.000000,1,170.000000,170.000000,0.000000,163.000000,1,163.000000,163.000000,7.000000,1.000000,14.300347,14.716518,-0.416171,1.000000,39.000000,1,38.000000,38.000000,1.000000,39.000000,1,38.000000,38.000000,0.000000,0.145923,0.034890,0.036121,-0.001231,0.041667,0.391489,1,0.349823,0.349823,0.052632,0.408946,1,0.356314,0.356314,-0.006491
train_0046,31,41,22,0.154124,27.000000,6.098509,4.836162,1.262347,13.000000,81.000000,1,68.000000,68.000000,13.000000,68.000000,1,55.000000,55.000000,13.000000,22.000000,1.202579,1.124691,0.077887,18.432432,28.615385,1,10.182952,10.182952,17.714286,28.342857,1,10.628571,10.628571,-0.445619,88.000000,29.067880,27.947472,1.120408,0.000000,122.000000,1,122.000000,122.000000,0.000000,117.000000,1,117.000000,117.000000,5.000000,20.000000,2.084681,2.272270,-0.187589,3.000000,41.000000,1,38.000000,38.000000,11.000000,41.000000,1,30.000000,30.000000,8.000000,0.248062,0.047065,0.052488,-0.005423,0.041667,0.391489,1,0.349823,0.349823,0.046154,0.440678,1,0.394524,0.394524,-0.044701
train_0047,38,95,1,0.177953,16.000000,10.949642,9.063191,1.886451,13.000000,81.000000,1,68.000000,68.000000,14.000000,80.000000,1,66.000000,66.000000,2.000000,22.000000,4.370849,3.644822,0.726027,22.660550,35.076923,0,12.416373,19.021877,22.166667,34.380952,0,12.214286,13.880952,5.140925,96.000000,14.178415,13.542085,0.636331,2.000000,176.000000,1,174.000000,174.000000,31.000000,171.000000,1,140.000000,140.000000,34.000000,22.000000,15.365119,15.389296,-0.024178,1.000000,20.000000,0,19.000000,39.000000,1.000000,20.000000,0,19.000000,39.000000,0.000000,0.617801,0.348027,0.322539,0.025488,0.041667,0.377358,0,0.335692,2.740117,0.061538,0.408946,0,0.347407,2.435961,0.304157
train_0048,62,159,22,0.193180,23.000000,7.071438,9.346218,-2.274780,13.000000,81.000000,1,68.000000,68.000000,14.000000,82.000000,1,68.000000,68.000000,0.000000,48.000000,2.056024,1.826942,0.229083,36.864865,57.230769,1,20.365904,20.365904,38.440000,57.633803,1,19.193803,19.193803,1.172102,91.000000,41.046484,34.543208,6.503276,66.000000,240.000000,1,174.000000,174.000000,35.000000,242.000000,1,207.000000,207.000000,-33.000000,21.000000,1.503626,1.746218,-0.242592,3.000000,41.000000,1,38.000000,38.000000,3.000000,41.000000,1,38.000000,38.000000,0.000000,0.368000,0.118555,0.103085,0.015470,0.041667,0.391489,1,0.349823,0.349823,0.046154,0.391489,1,0.345336,0.345336,0.004487
train_0049,60,87,1,0.181344,18.000000,9.557813,12.516009,-2.958196,13.000000,81.000000,1,68.000000,68.000000,17.000000,80.000000,1,63.000000,63.000000,5.000000,54.000000,5.237961,5.645441,-0.407481,35.675676,55.384615,1,19.708940,19.708940,37.200000,54.705882,1,17.505882,17.505882,2.203057,64.000000,17.058286,14.882416,2.175869,0.000000,168.000000,1,168.000000,168.000000,0.000000,168.000000,1,168.000000,168.000000,0.000000,20.000000,13.432773,13.214464,0.218310,1.000000,20.000000,1,19.000000,19.000000,1.000000,20.000000,1,19.000000,19.000000,0.000000,0.185430,0.032621,0.028081,0.004540,0.041667,0.391489,1,0.349823,0.349823,0.052632,0.332378,1,0.279747,0.279747,0.070076
train_0050,67,125,20,0.237024,41.000000,7.463312,8.471768,-1.008455,13.000000,81.000000,1,68.000000,68.000000,15.000000,94.000000,1,79.000000,79.000000,-11.000000,52.000000,2.235781,2.013596,0.222186,39.837838,61.846154,1,22.008316,22.008316,40.200000,61.779221,1,21.579221,21.579221,0.429095,110.000000,15.780956,16.586473,-0.805517,32.000000,206.000000,1,174.000000,174.000000,8.000000,197.000000,1,189.000000,189.000000,-15.000000,1.000000,14.300347,11.965318,2.335029,1.000000,39.000000,1,38.000000,38.000000,1.000000,38.000000,1,37.000000,37.000000,1.000000,0.391489,0.137378,0.112000,0.025378,0.041667,0.377358,0,0.335692,0.477001,0.070423,0.408946,1,0.338523,0.338523,0.138477
train_0051,25,25,1,0.136698,68.000000,21.111346,22.574577,-1.463231,13.000000,81.000000,1,68.000000,68.000000,15.000000,78.000000,1,63.000000,63.000000,5.000000,18.000000,0.906376,0.764075,0.142302,14.864865,23.076923,1,8.212058,8.212058,14.473684,22.857143,1,8.383459,8.383459,-0.171400,139.000000,80.863520,72.176471,8.687048,0.000000,101.000000,0,101.000000,481.000000,0.000000,113.000000,0,113.000000,373.000000,108.000000,2.000000,1.109004,1.181025,-0.072021,1.000000,20.000000,1,19.000000,19.000000,1.000000,20.000000,1,19.000000,19.000000,0.000000,0.060976,0.072088,0.066627,0.005462,0.041667,0.391489,1,0.349823,0.349823,0.033333,0.391489,1,0.358156,0.358156,-0.008333
train_0052,221,441,1,0.232114,28.000000,6.017432,7.332032,-1.314600,13.000000,81.000000,1,68.000000,68.000000,15.000000,85.000000,1,70.000000,70.000000,-2.000000,215.000000,32.802233,31.141139,1.661094,131.405405,203.779221,0,72.373815,184.581608,131.788991,205.400000,0,73.611009,169.611009,14.970598,38.000000,358.563443,328.219128,30.344315,348.000000,522.000000,0,174.000000,3274.000000,302.000000,517.000000,0,215.000000,2855.000000,419.000000,1.000000,0.541462,0.299197,0.242265,1.000000,20.000000,1,19.000000,19.000000,1.000000,18.000000,1,17.000000,17.000000,2.000000,0.020877,0.105253,0.112589,-0.007336,0.044444,0.391489,0,0.347045,0.582721,0.052288,0.327402,0,0.275115,0.589222,-0.006501
train_0053,28,39,1,0.156845,29.000000,5.976893,6.474022,-0.497130,13.000000,81.000000,1,68.000000,68.000000,16.000000,80.000000,1,64.000000,64.000000,4.000000,19.000000,1.380579,1.306830,0.073750,16.648649,25.846154,1,9.197505,9.197505,17.360000,25.846154,1,8.486154,8.486154,0.711351,55.000000,14.830323,15.115746,-0.285423,0.000000,120.000000,1,120.000000,120.000000,0.000000,122.000000,1,122.000000,122.000000,-2.000000,1.000000,0.541462,0.842841,-0.301379,1.000000,20.000000,1,19.000000,19.000000,1.000000,20.000000,1,19.000000,19.000000,0.000000,0.212766,0.037152,0.034852,0.002300,0.041667,0.391489,1,0.349823,0.349823,0.052288,0.377358,1,0.325071,0.325071,0.024752
train_0054,71,133,20,0.209539,7.000000,18.516869,21.835069,-3.318200,14.000000,81.000000,0,67.000000,137.000000,17.000000,95.000000,0,78.000000,178.000000,-41.000000,66.000000,7.829299,7.693057,0.136242,42.216216,65.467532,0,23.251316,28.575992,43.107143,64.826087,0,21.718944,33.458075,-4.882083,16.000000,80.260574,69.433390,10.827184,40.000000,214.000000,0,174.000000,414.000000,23.000000,209.000000,0,186.000000,256.000000,158.000000,1.000000,14.300347,11.157626,3.142721,1.000000,39.000000,1,38.000000,38.000000,1.000000,31.000000,1,30.000000,30.000000,8.000000,0.093960,0.052518,0.075867,-0.023349,0.041667,0.391489,1,0.349823,0.349823,0.070423,0.418033,1,0.347610,0.347610,0.002212
train_0055,20,20,1,0.141683,24.000000,6.747129,6.174620,0.572508,13.000000,81.000000,1,68.000000,68.000000,13.000000,78.000000,1,65.000000,65.000000,3.000000,20.000000,3.494527,3.522554,-0.028027,11.891892,18.441558,0,6.549667,22.134082,12.400000,18.000000,0,5.600000,25.600000,-3.465918,24.000000,10.550291,13.483933,-2.933642,0.000000,101.000000,1,101.000000,101.000000,0.000000,108.000000,1,108.000000,108.000000,-7.000000,1.000000,0.541462,0.533005,0.008457,1.000000,20.000000,1,19.000000,19.000000,1.000000,20.000000,1,19.000000,19.000000,0.000000,0.000000,0.125540,0.107319,0.018221,0.044444,0.391489,0,0.347045,0.791489,0.033333,0.358209,0,0.324876,0.658209,0.133280
train_0056,21,21,1,0.127739,56.000000,13.706274,15.259620,-1.553345,13.000000,81.000000,1,68.000000,68.000000,14.000000,78.000000,1,64.000000,64.000000,4.000000,18.000000,1.266446,1.343298,-0.076853,12.486486,19.384615,1,6.898129,6.898129,12.157895,19.147059,1,6.989164,6.989164,-0.091035,109.000000,56.907707,47.060341,9.847365,0.000000,97.000000,0,97.000000,217.000000,0.000000,111.000000,1,111.000000,111.000000,106.000000,1.000000,0.541462,0.503912,0.037550,1.000000,20.000000,1,19.000000,19.000000,1.000000,20.000000,1,19.000000,19.000000,0.000000,0.046154,0.083475,0.062329,0.021145,0.041667,0.391489,1,0.349823,0.349823,0.032967,0.353791,1,0.320824,0.320824,0.028999
train_0057,61,87,7,0.194323,6.000000,19.435746,20.620517,-1.184771,14.000000,81.000000,0,67.000000,147.000000,16.000000,71.000000,0,55.000000,155.000000,-8.000000,61.000000,10.658307,9.892549,0.765758,36.270270,56.246753,0,19.976483,67.508951,37.820000,56.694118,0,18.874118,61.932941,5.576009,6.000000,50.218954,33.756728,16.462226,0.000000,168.000000,1,168.000000,168.000000,0.000000,145.000000,1,145.000000,145.000000,23.000000,5.000000,1.838656,1.631418,0.207238,1.000000,26.000000,1,25.000000,25.000000,1.000000,24.000000,1,23.000000,23.000000,2.000000,0.000000,0.125540,0.136722,-0.011182,0.044444,0.391489,0,0.347045,0.791489,0.041667,0.377358,0,0.335692,0.752358,0.039131
train_0058,85,131,1,0.203064,49.000000,10.273997,9.715763,0.558233,13.000000,81.000000,1,68.000000,68.000000,14.000000,92.000000,1,78.000000,78.000000,-10.000000,54.000000,6.143280,7.368609,-1.225329,50.540541,78.461538,1,27.920998,27.920998,52.700000,81.688312,1,28.988312,28.988312,-1.067314,121.000000,15.055043,18.109030,-3.053988,38.000000,212.000000,1,174.000000,174.000000,0.000000,207.000000,1,207.000000,207.000000,-33.000000,1.000000,0.541462,0.468728,0.072734,1.000000,20.000000,1,19.000000,19.000000,1.000000,20.000000,1,19.000000,19.000000,0.000000,0.238095,0.043587,0.040341,0.003246,0.041667,0.391489,1,0.349823,0.349823,0.033333,0.358209,1,0.324876,0.324876,0.024947
train_0059,25,45,20,0.131110,27.000000,6.098509,5.069917,1.028593,13.000000,81.000000,1,68.000000,68.000000,13.000000,72.000000,1,59.000000,59.000000,9.000000,17.000000,1.217217,0.813299,0.403918,14.864865,23.076923,1,8.212058,8.212058,14.285714,22.619048,1,8.333333,8.333333,-0.121275,87.000000,26.267375,25.545456,0.721919,0.000000,126.000000,1,126.000000,126.000000,0.000000,117.000000,1,117.000000,117.000000,9.000000,20.000000,1.030674,1.429646,-0.398972,1.000000,39.000000,1,38.000000,38.000000,1.000000,39.000000,1,38.000000,38.000000,0.000000,0.242424,0.044976,0.040473,0.004503,0.041667,0.391489,1,0.349823,0.349823,0.062500,0.440678,1,0.378178,0.378178,-0.028355
train_0060,120,223,20,0.218467,25.000000,6.463358,7.445779,-0.982422,13.000000,81.000000,1,68.000000,68.000000,14.000000,81.000000,1,67.000000,67.000000,1.000000,100.000000,5.855422,5.262826,0.592596,71.351351,110.769231,1,39.417879,39.417879,74.430380,114.098361,1,39.667981,39.667981,-0.250101,49.000000,132.727039,101.447817,31.279222,130.000000,304.000000,0,174.000000,984.000000,76.000000,297.000000,0,221.000000,491.000000,493.000000,1.000000,14.300347,14.429286,-0.128939,1.000000,39.000000,1,38.000000,38.000000,1.000000,39.000000,1,38.000000,38.000000,0.000000,0.080882,0.058792,0.066827,-0.008035,0.041667,0.391489,1,0.349823,0.349823,0.032967,0.334802,1,0.301835,0.301835,0.047988
train_0061,103,199,1,0.219919,47.000000,9.490248,9.503806,-0.013558,13.000000,81.000000,1,68.000000,68.000000,15.000000,85.000000,1,70.000000,70.000000,-2.000000,82.000000,3.797710,3.096326,0.701385,61.243243,95.076923,1,33.833680,33.833680,63.860000,95.729412,1,31.869412,31.869412,1.964268,89.000000,74.213008,51.432007,22.781002,106.000000,280.000000,0,174.000000,344.000000,52.000000,280.000000,1,228.000000,228.000000,116.000000,1.000000,0.541462,0.435181,0.106281,1.000000,20.000000,1,19.000000,19.000000,1.000000,20.000000,1,19.000000,19.000000,0.000000,0.166667,0.032713,0.029006,0.003707,0.041667,0.391489,1,0.349823,0.349823,0.037736,0.353791,1,0.316055,0.316055,0.033768
train_0062,85,123,1,0.203632,24.000000,6.747129,8.649461,-1.902332,13.000000,81.000000,1,68.000000,68.000000,14.000000,83.000000,1,69.000000,69.000000,-1.000000,79.000000,9.361305,9.518647,-0.157343,50.540541,78.376623,0,27.836083,34.069849,50.688073,77.500000,0,26.811927,41.811927,-7.742078,30.000000,59.812981,43.687936,16.125046,30.000000,204.000000,1,174.000000,174.000000,0.000000,197.000000,1,197.000000,197.000000,-23.000000,1.000000,0.541462,0.505147,0.036315,1.000000,20.000000,1,19.000000,19.000000,1.000000,20.000000,1,19.000000,19.000000,0.000000,0.052288,0.078668,0.089022,-0.010355,0.041667,0.391489,1,0.349823,0.349823,0.060976,0.351220,0,0.290244,0.377124,-0.027301
train_0063,27,74,1,0.212107,13.000000,13.287374,11.018791,2.268584,14.000000,81.000000,0,67.000000,77.000000,14.000000,80.000000,0,66.000000,76.000000,1.000000,21.000000,0.906432,0.996529,-0.090097,16.054054,24.923077,1,8.869023,8.869023,15.428571,24.685714,1,9.257143,9.257143,-0.388120,40.000000,20.605648,18.921246,1.684402,0.000000,155.000000,1,155.000000,155.000000,10.000000,149.000000,1,139.000000,139.000000,16.000000,1.000000,0.541462,0.640572,-0.099110,1.000000,20.000000,1,19.000000,19.000000,1.000000,20.000000,1,19.000000,19.000000,0.000000,0.438596,0.177667,0.136356,0.041311,0.041667,0.377358,0,0.335692,0.948072,0.052632,0.494624,1,0.441992,0.441992,0.506080
train_0064,46,84,1,0.201221,18.000000,9.557813,8.892015,0.665798,13.000000,81.000000,1,68.000000,68.000000,11.000000,92.000000,1,81.000000,81.000000,-13.000000,38.000000,2.114885,2.056017,0.058869,27.351351,42.461538,1,15.110187,15.110187,27.431193,42.415584,1,14.984392,14.984392,0.125795,28.000000,32.689473,26.982679,5.706794,0.000000,165.000000,1,165.000000,165.000000,0.000000,156.000000,1,156.000000,156.000000,9.000000,1.000000,0.541462,0.285558,0.255904,1.000000,20.000000,1,19.000000,19.000000,1.000000,19.000000,1,18.000000,18.000000,1.000000,0.089286,0.054624,0.074512,-0.019888,0.041667,0.391489,1,0.349823,0.349823,0.070423,0.438596,1,0.368174,0.368174,-0.018351
train_0065,71,105,1,0.171613,63.000000,17.814198,18.778248,-0.964050,13.000000,81.000000,1,68.000000,68.000000,15.000000,81.000000,1,66.000000,66.000000,2.000000,47.000000,4.047730,5.228704,-1.180974,42.216216,65.538462,1,23.322245,23.322245,44.020000,67.723077,1,23.703077,23.703077,-0.380832,144.000000,25.960452,38.531489,-12.571037,12.000000,186.000000,1,174.000000,174.000000,0.000000,167.000000,1,167.000000,167.000000,7.000000,13.000000,8.270844,8.706669,-0.435825,1.000000,20.000000,1,19.000000,19.000000,1.000000,20.000000,1,19.000000,19.000000,0.000000,0.257028,0.050700,0.055162,-0.004462,0.041667,0.391489,1,0.349823,0.349823,0.027211,0.351220,1,0.324009,0.324009,0.025814
train_0066,19,32,1,0.191645,38.000000,6.733616,7.856831,-1.123215,13.000000,81.000000,1,68.000000,68.000000,9.000000,81.000000,1,72.000000,72.000000,-4.000000,9.000000,4.063825,3.699359,0.364467,11.330275,17.538462,0,6.208186,29.510939,11.083333,17.519481,0,6.436147,27.269481,2.241458,89.000000,34.798703,35.182791,-0.384088,0.000000,113.000000,1,113.000000,113.000000,0.000000,115.000000,1,115.000000,115.000000,-2.000000,20.000000,13.432773,13.883903,-0.451130,1.000000,20.000000,1,19.000000,19.000000,1.000000,20.000000,1,19.000000,19.000000,0.000000,0.297521,0.070619,0.060984,0.009635,0.041667,0.391489,1,0.349823,0.349823,0.033333,0.408946,1,0.375612,0.375612,-0.025790
train_0067,37,45,1,0.165467,51.000000,11.179361,10.226835,0.952527,13.000000,81.000000,1,68.000000,68.000000,14.000000,72.000000,1,58.000000,58.000000,10.000000,22.000000,3.776415,4.174144,-0.397729,22.064220,34.153846,0,12.089626,12.731828,22.949367,35.052632,0,12.103264,21.596935,-8.865108,128.000000,54.955272,70.621301,-15.666028,0.000000,121.000000,0,121.000000,191.000000,0.000000,88.000000,0,88.000000,488.000000,-297.000000,1.000000,0.541462,0.258239,0.283223,1.000000,20.000000,1,19.000000,19.000000,1.000000,18.000000,1,17.000000,17.000000,2.000000,0.138728,0.036411,0.045718,-0.009307,0.041667,0.391489,1,0.349823,0.349823,0.032967,0.408946,1,0.375979,0.375979,-0.026156
train_0068,32,77,20,0.197248,22.000000,7.436287,6.316322,1.119965,13.000000,81.000000,1,68.000000,68.000000,11.000000,80.000000,1,69.000000,69.000000,-1.000000,20.000000,2.532252,1.957304,0.574948,19.027027,29.538462,1,10.511435,10.511435,18.526316,29.000000,1,10.473684,10.473684,0.037750,74.000000,13.989865,12.179502,1.810363,0.000000,158.000000,1,158.000000,158.000000,14.000000,153.000000,1,139.000000,139.000000,19.000000,1.000000,14.300347,14.374860,-0.074513,1.000000,39.000000,1,38.000000,38.000000,1.000000,39.000000,1,38.000000,38.000000,0.000000,0.543046,0.274800,0.230335,0.044465,0.041667,0.377358,0,0.335692,1.992570,0.061538,0.469274,0,0.407735,1.145461,0.847109
train_0069,41,69,1,0.155267,82.000000,31.786541,31.330278,0.456263,13.000000,80.000000,0,67.000000,87.000000,15.000000,81.000000,0,66.000000,76.000000,11.000000,28.000000,1.947196,1.341620,0.605576,24.378378,37.846154,1,13.467775,13.467775,24.378378,36.684211,1,12.305832,12.305832,1.161943,162.000000,64.436782,64.619542,-0.182760,0.000000,145.000000,0,145.000000,315.000000,1.000000,143.000000,0,142.000000,332.000000,-17.000000,1.000000,0.541462,0.556008,-0.014546,1.000000,20.000000,1,19.000000,19.000000,1.000000,20.000000,1,19.000000,19.000000,0.000000,0.147186,0.034679,0.049081,-0.014402,0.041667,0.391489,1,0.349823,0.349823,0.061538,0.438596,1,0.377058,0.377058,-0.027235
train_0070,58,98,1,0.200302,42.000000,7.747083,7.656576,0.090507,13.000000,81.000000,1,68.000000,68.000000,15.000000,80.000000,1,65.000000,65.000000,3.000000,36.000000,4.763197,4.962427,-0.199230,34.486486,53.538462,1,19.051975,19.051975,35.214286,53.028571,1,17.814286,17.814286,1.237689,107.000000,14.867033,19.586733,-4.719700,5.000000,179.000000,1,174.000000,174.000000,0.000000,174.000000,1,174.000000,174.000000,0.000000,20.000000,13.432773,12.553906,0.878867,1.000000,20.000000,1,19.000000,19.000000,1.000000,20.000000,1,19.000000,19.000000,0.000000,0.351220,0.105927,0.092768,0.013159,0.041667,0.391489,1,0.349823,0.349823,0.052288,0.363636,1,0.311349,0.311349,0.038474
